dia_no_laboral,x,y,dc,dmc,ffmc,isi,ndvi,elevacion,temperatura,humedad,viento,precipitaciones,superficie,dia_0,dia_1,dia_2,dia_3,dia_4,dia_5,dia_6,mes_1,mes_2,mes_3,mes_4,mes_5,mes_6,mes_7,mes_8,mes_9,mes_10,mes_11,mes_12,hora_0-8,hora_8-16,hora_16-23
1,30,30,95.27582,17.353968,88.17612,7.6602983,0.480699986,16.26188469,25.2,69,11.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,49,47,108.06479,29.48834,89.372,10.843495,0.597499967,17,24.2,78,6,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,50,51,119.97888,25.975115,88.01115,5.899705,0.632399976,14.10871029,18.3,88,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,48,48,119.97888,25.975115,88.01115,5.899705,0.708299994,20,16.8,93,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,50,51,126.81878,28.372932,88.16591,6.8679485,0.632399976,14.10871029,31.2,51,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,34,29,167.126,34.530544,89.641716,11.762342,0.345800012,10.84986305,17.3,73,41,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,26,35,172.19307,36.20386,88.65313,19.031433,0.575299978,13.99965,16.5,61,19,0.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,26,29,172.19307,36.20386,88.65313,19.031433,0.370799989,14,13.5,81,11,0.6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,38,42,177.061,37.658695,87.86173,7.279177,0.536000013,18.63031769,18,45,13,5.6,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,26,35,182.19981,39.3634,87.910385,4.337726,0.533800006,13.52083874,18.9,50,7,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,50,51,162.13737,40.624153,87.91039,4.337731,0.596300006,14.10871029,18.7,55,6,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,38,42,187.91866,41.760246,88.96687,6.568817,0.536000013,18.63031769,10.7,92,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,50,51,167.85622,43.021,89.08544,6.6815877,0.596300006,14.10871029,10.7,92,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,33,41,187.91866,41.760246,88.96687,6.568817,0.607299984,19.30129814,21.5,58,7,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,43,37,203.39157,38.23474,85.951416,4.201053,0.53490001,13.78355885,15.4,77,7,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,38,39,209.17468,40.567368,88.39188,5.861337,0.230900005,16.01421928,22.7,49,13,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,24,36,215.2672,42.965015,88.76612,8.536937,0.457100004,8.742839813,21,67,6.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,37,34,215.2672,42.965015,88.76612,8.536937,0.531799972,14.14331913,21,67,6.5,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,31,28,215.2672,42.965015,88.76612,8.536937,0.407400012,11.8709631,20.7,64,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,28,32,259.31,58.996162,88.20039,5.277205,0.299499989,14.41244411,15.4,61,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,26,27,259.31,58.996162,88.20039,5.277205,0.665099978,13.64897346,17,58,11,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,50,43,239.2823,49.317417,87.624825,7.870309,0.680599988,10.40810394,22.5,60,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,50,43,239.2823,49.317417,87.624825,7.870309,0.680599988,10.40810394,23.8,53,7,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,38,42,263.83072,60.34688,87.624916,7.8704104,0.657599986,18.63031769,21,60,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,36,35,269.10965,62.56224,86.18242,6.033703,0.633700013,19.04055977,26.7,44,13,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,34,37,269.10965,62.56224,86.18242,6.033703,0.48179999,17.68787575,20.1,72,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,29,36,107.571754,7.7398276,75.95998,3.9944746,0.523199975,14.30450821,19.3,50,22,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,36,28,76.72316,9.21484,87.84852,5.9336977,0.533800006,7.273302555,14.95,63,8.5,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,49,47,85.0925,10.752969,87.88446,3.9618936,0.693000019,15.9773798,17.6,65,15,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,5,13,104.12097,13.850207,89.34592,12.961009,0.654399991,10.98036194,23.2,45,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,32,38,8.483438,4.490863,80.92627,1.7317803,0.43689999,15.19536495,11,92,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,36,42,34.21373,7.8051276,51.58589,0.4468962,0.694500029,18.30460739,21.6,77,7,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,31,40,41.24263,13.809055,84.7865,4.8685255,0.630100012,19.18975067,24.2,59,13,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,32,38,41.853115,10.063584,80.24648,5.833133,0.464300007,15.19536495,13,40,31,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,36,37,36.297714,9.227267,84.93272,16.939426,0.548900008,21.82876778,10.1,59,33,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,29,35,20.06625,5.034444,69.46665,1.2018415,0.377999991,16.2250824,11,84,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,35,44,54.20563,14.118625,83.80153,8.072508,0.662800014,17.07294846,8.6,69,12.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,28,33,67.222694,10.41155,83.768974,2.3485258,0.288899988,14.67154884,5.05,71.5,7.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,29,29,62.15416,5.978098,40.87077,0.1920315,0.345499992,13.7622509,7.3,88,22,1.7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,40,42,63.535503,6.3817925,60.50791,0.78983563,0.64230001,17.31825447,2.6,89,6,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,1,8,59.389977,5.665145,75.50193,3.8881187,0.491899997,9.229542732,5.25,76.5,11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,48,44,75.51925,10.82217,76.41655,4.1209474,0.59740001,15.86224842,11.5,56,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,24,36,65.07748,6.843047,74.897385,3.7568493,0.423900008,8.742839813,12.2,58,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,44,43,80.89796,12.165528,80.71009,3.3748505,0.601199985,16.41732979,16.2,39,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,26,35,72.39412,7.597158,80.448456,2.596044,0.561699986,13.99965,9.7,85.5,7.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,24,36,73.814285,7.73572,79.29495,1.5145669,0.423900008,8.742839813,5.8,81,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,27,23,73.814285,7.73572,79.29495,1.5145669,0.576200008,12.68328857,8.85,69.5,8.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,38,42,75.92894,5.8460093,74.71452,2.7448022,0.641900003,18.63031769,6.1,67,15.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,47,45,92.471985,12.048073,83.193565,4.841522,0.584299982,19.52484512,6.9,94,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,28,31,82.532364,7.714406,82.64748,5.046883,0.331,15.23768425,9.2,80,9.5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,27,23,84.35912,8.182394,82.694405,3.5891182,0.58130002,12.68328857,9.15,64,11.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,30,25,85.78363,8.703996,83.58766,7.0870385,0.56099999,16.47491074,3.4,85,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,31,40,88.83091,10.008254,85.44175,8.647454,0.555700004,19.18975067,12.6,45,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,31,40,15.007367,5.118823,83.29561,4.9101486,0.535099983,19.18975067,8.5,64,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,24,36,15.007367,5.118823,83.29561,4.9101486,0.382099986,8.742839813,10.8,49,37,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,24,36,15.007367,5.118823,83.29561,4.9101486,0.382099986,8.742839813,13.2,59,19,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,38,33,20.062157,3.527541,75.15706,1.5245472,0.521200001,12,13.7,74,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,27,31,52.838863,22.298155,86.53589,5.295306,0.286799997,14.04205418,10,65,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,26,35,41.340332,16.570017,85.53618,7.674994,0.533800006,13.99965,16.8,43,26,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,24,36,48.60512,19.92945,85.480125,7.36016,0.435400009,8.742839813,9.9,64,11,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,25,16,44.479923,13.657989,86.80505,3.6837015,0.752200007,18.94443512,26.55,75,12.5,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,42,35,44.479923,13.657989,86.80505,3.6837015,0.412499994,10.00965405,24.8,83,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,28,24,30.081812,10.990948,86.73585,5.2334514,0.538100004,16.00755692,21.8,77,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,54,58,54.64432,5.230353,58.486435,1.690941,0.345400006,17.23662376,22.1,91.5,9.5,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,7,8,7.44247,3.9298067,57.92381,1.6233407,0.796800017,19.18342781,22.1,91.5,9.5,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,48,53,54.64432,5.230353,58.486435,1.690941,0.640600026,17,21.9,91,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,23,23,22.360628,6.6236777,83.021065,4.0312285,0.603699982,14.59007263,23.4,74,24,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,48,56,69.56248,7.924224,83.06906,4.0561056,0.492900014,13.3985796,22.5,71,22,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,32,22,37.594852,11.836443,88.28646,11.573407,0,7.760006428,24.45,67.5,8.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,50,52,84.7967,13.161542,88.287346,11.574877,0.55369997,15.80839062,26.7,56,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,28,19,20.535038,7.076147,83.10663,2.450207,0.690100014,7.620526791,21.55,67,6.5,0.4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,40,48,29.552475,9.361469,85.96932,4.645797,0.651899993,16.54431725,24.2,73.5,9.5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,47,57,45.72546,13.804427,86.80631,3.6843605,0.483500004,14.15588284,25.7,83,15,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,22,15,46.474644,13.586086,86.80684,3.684635,0.789499998,14.03517056,28.9,67,19,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,32,23,41.40625,9.6695175,75.069855,1.7914311,0.515100002,8.194825172,24.5,77,26,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,30,24,41.40625,9.6695175,75.069855,1.7914311,0.649200022,16.20897675,24.3,89,13,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,46,39,56.12544,15.008098,88.16141,6.940873,0.693799973,8,21.6,74,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,14,9,59.627266,15.214664,88.18065,6.9600477,0.782000005,21.15307045,21.6,74,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,16,11,59.627266,15.214664,88.18065,6.9600477,0.79549998,19.31422615,21.6,74,10,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,46,42,56.12544,15.008098,88.16141,6.940873,0.667999983,17.62674904,17.5,90,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,23,20,59.627266,15.214664,88.18065,6.9600477,0.75910002,17.29143524,21.3,64,20,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,44,53,64.39702,17.581108,88.37555,20.933477,0.709500015,16.12538147,23,45,24,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,38,48,84.3751,24.909464,89.09856,11.013336,0.626699984,16.6344471,18.6,58,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,33,27,83.07566,24.812935,89.09856,11.013336,0.675499976,8.955402374,19.9,52,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,50,52,84.3751,24.909464,89.09856,11.013336,0.585399985,15.56534958,20,56,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,32,33,83.07566,24.812935,89.09856,11.013336,0.427399993,14.95575714,20,56,19,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,32,21,94.18806,28.577814,88.745964,6.0210266,0.603299975,7.099629402,18.3,83,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,15,19,97.68989,28.78438,88.745964,6.021028,0.778100014,22.54417992,21.7,71,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,17,7,120.00823,31.621807,85.13807,4.0232644,0.399699986,13.06145477,17.5,82,11.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,13,13,131.2804,34.89888,85.92549,10.684802,0.788100004,25.39618301,16.1,67.5,24,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,31,23,132.9945,34.596657,86.13941,10.154813,0.458099991,8.201463699,17.95,76,18.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,50,55,144.87715,39.592793,87.18544,7.7904367,0.724900007,12.53371334,15.75,65.5,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,9,7,147.07954,39.80051,87.14945,7.7505774,0.600399971,11.99392986,15.75,65.5,14,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,13,10,152.75314,41.606087,87.19787,7.5702295,0.745999992,20.56920242,17.4,73.5,15,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,29,23,155.40204,42.039883,87.492256,5.232954,0.598399997,13.48515701,26.2,55,7,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,10,11,158.90387,43.691845,87.485466,5.227883,0.784200013,24.15273285,25,46,11,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,32,22,161.55821,43.797462,87.54079,5.784357,0.596099973,7.842769146,23.6,74,9.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,35,27,168.25555,46.16794,88.084145,5.4362254,0.518400013,11.47992706,28.8,60,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,15,7,178.41379,50.025234,88.13178,10.970371,0.7245,15.76833725,25.75,72,11.5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,27,17,113.3418,19.21558,60.740456,2.7835836,0.759599984,14.92774582,16.9,70.5,22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,12,8,120.85086,21.724592,81.38275,3.5254252,0.709599972,15.85663223,15.7,75,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,9,15,126.08914,23.738403,86.89357,5.7846627,0.764199972,21.71207047,18.5,57,13,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,21,14,131.51537,25.210493,86.9419,5.548266,0.770699978,14.1246233,17,84,6,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,48,41,135.01295,26.36404,86.991455,4.458487,0,9.441477776,19.5,72.5,7.5,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,20,29,153.74179,32.51863,87.1411,12.377034,0.356999993,12.72336674,16.85,64,15,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,12,15,164.25972,34.72291,85.19262,10.01665,0.910000026,22.13469696,19.8,81,17,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,19,26,175.72717,37.34859,84.62793,4.054208,0.522300005,13.83518696,19,86,7.5,0.3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,19,7,165.39626,20.153963,56.16888,0.65667504,0.807199955,9.200491905,21,91,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,56,50,167.84535,10.873543,80.54,1.714801,0.541599989,8.963435173,15.7,80,9.5,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,18,15,149.5651,6.594664,82.77063,4.6500154,0.825200021,18.41281509,15.7,70,14,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,21,16,129.84288,3.6562576,47.698605,0.6938599,0.79460001,19.75199699,18.1,89.5,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,37,45,116.16735,3.2513561,46.32573,0.57154304,0.822099984,19.47586441,18.1,89.5,9.5,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,23,31,115.85103,4.895589,82.53322,4.2495217,0.497399986,14.18363476,15.8,66,15,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,52,55,38.647396,4.973325,84.5591,4.076847,0.302599996,15.97640896,12.5,77,7.5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,43,39,85.25844,6.056807,79.94616,11.820148,0.261900008,14.61176014,9.5,83.5,26,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,53,55,62.1071,6.3376837,79.921036,2.5612078,0.302599996,15.90868568,12.5,71,15,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,53,52,62.1071,6.3376837,79.921036,2.5612078,0.696099997,14.00785446,10.15,78,9.5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,20,20,105.22728,8.111729,82.09083,3.099831,0.170499995,18.81143951,9.35,73.5,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,41,47,63.880253,6.8707495,81.87645,3.0204287,0.798099995,16.339468,9.35,73.5,10.5,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,52,58,63.880253,6.8707495,81.87645,3.0204287,0.318399996,16.26371956,10,68,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,39,48,68.11871,8.013015,82.9103,2.5327895,0.697300017,17.05075836,15.2,72,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,11,14,122.07001,12.173175,82.98108,2.6711688,0.850499988,23.5632782,14.2,76,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,16,22,116.92269,8.046068,80.37535,2.7040825,0.747600019,21.83820343,10.6,72,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,50,52,77.00838,5.886275,65.012665,0.66898465,0.684199989,17.22675896,10.8,73,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,17,17,120.73094,9.011825,78.28196,1.5316857,0.806200027,21.62962914,13.8,70,6,0.7,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,30,22,114.20112,5.5762463,54.168495,0.56492037,0.688000023,7.688766479,10.3,81,7.5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,43,48,18.618488,3.9473064,79.98363,3.8358889,0.681200027,17.10928535,10.8,67,19,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,11,5,25.564882,5.7432814,81.157005,1.8849014,0.765299976,9.476006508,13.8,64,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1,48,51,28.670021,5.6761937,78.76011,1.7273563,0.756299973,15.07750988,7.85,87.5,4.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,50,44,33.11479,6.701648,81.86018,2.3760633,0.753899992,14.15725899,5.9,81,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,27,26,43.667095,7.719013,80.54978,4.8474092,0.711799979,19.32384109,8.5,85,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,46,53,35.843372,4.3953214,38.417313,0.09171035,0.595399976,14.23244667,12.6,81,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,14,6,36.094532,1.0837348,62.22393,1.0161146,0.612399995,9.131629944,8.6,89,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,10,14,38.9698,1.6058629,75.98523,2.2899492,0.865400016,21.81617165,7.8,89,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,19,17,53.79177,2.4000301,64.73645,2.4483116,0.804700017,18.71749115,10.2,76,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,36,27,4.007785,1.3890353,64.898315,0.89443463,0.348199993,7.83585453,6.8,83,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,16,7,9.452252,0.57111645,51.06567,0.38581496,0.785099983,11.96360302,9.55,92.5,15.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,45,45,13.755283,1.6831287,72.71253,1.7114899,0.570299983,17.37738609,9.2,83,10.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,11,8,15.03399,2.8202596,69.013535,1.7604237,0.749000013,19.34255981,12.8,66,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,46,57,18.27693,3.664846,74.554825,3.9939313,0.38350001,14.03517437,12.1,67,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,8,7,17.293646,3.5584624,76.52096,4.4931326,0.550199986,12.26760578,15.2,48,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,48,49,18.27693,3.664846,74.554825,3.9939313,0.700600028,18.95069504,8,90,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,31,27,16.574585,3.5446374,76.1986,4.396632,0.572700024,14.77655888,12.1,67,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,34,27,18.202375,3.4874687,80.598274,3.108003,0.577600002,9.084736824,12,44,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,19,18,18.75684,4.5746207,83.667854,9.454165,0.720799983,21.3147583,7.5,62,24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
